"","bed","row","col","Unique.ID","bud.date","flower.date","fruit.date","last.FL.date","last.FR.date","death.date","round2.rep.dates","survey.notes","...13","pop","mf","dame_mf","sire_mf","rep","cross_type","bud.date_dt","flower.date_dt","fruit.date_dt","last.FL.date_dt","last.FR.date_dt","death.date_dt","bud.duration","flower.duration","fruit.duration","total.repro.duration","initiate.repro"
"666","F",13,"A","2109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","12_16-A","12","16-A",18,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"667","F",13,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"668","F",14,"A","1662",NA,NA,NA,NA,NA,2025-08-14,NA,"8/7 wilting",NA,"DPR","19","19",NA,21,"Parent",NA,NA,NA,NA,NA,91,NA,NA,NA,NA,0
"669","F",14,"B","2433",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x YO11","2-A_11-2","2-A","11-2",2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"670","F",15,"A","2631",2025-08-14,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","4","4",NA,28,"Parent",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"671","F",15,"B","2611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x TM2) x (TM2 x WL2)","2_1","2","1",7,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"672","F",16,"A","1463",2025-06-09,2025-06-27,2025-07-03,2025-07-18,2025-07-18,2025-08-28,NA,"7/18 dry FLs",NA,"(DPR x WL2) x (WV x WL2)",NA,NA,NA,7,"F2",25,43,49,64,64,105,18,21,15,39,1
"673","F",16,"B","2196",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",5,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"674","F",17,"A","2289",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",51,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"675","F",17,"B","1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","9","9",NA,89,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"676","F",18,"A","2035",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x WL1","10-1_2-1","10-1","2-1",1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"677","F",18,"B","2459",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2) x (WL2 x BH)","3-14_1","3-14","1",4,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"678","F",19,"A","1989",NA,NA,NA,NA,NA,NA,NA,"8/7 roots exposed",NA,"SQ3 x WL2","6-C_8-A","6-C","8-A",1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"679","F",19,"B","2341",2025-07-03,2025-07-18,2025-07-18,2025-08-28,2025-08-21,NA,2025-09-24,"9/24 new buds",NA,"(WV x TM2) x (WL2 x TM2)","3_1","3","1",2,"F2",49,64,64,105,98,NA,15,41,34,49,1
"680","F",20,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"681","F",20,"B","2603",NA,NA,NA,NA,NA,2025-09-11,NA,NA,NA,"(WL2 x BH) x (CC x WL2)","2_2","2","2",3,"F2",NA,NA,NA,NA,NA,119,NA,NA,NA,NA,0
"682","F",21,"A","2110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","12_16-A","12","16-A",19,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"683","F",21,"B","2350",NA,NA,NA,NA,NA,2025-09-18,NA,"8/7 wilting | 8/28 not dead stem turgid | 9/18 dead again",NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",8,"F2",NA,NA,NA,NA,NA,126,NA,NA,NA,NA,0
"684","F",22,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"685","F",22,"B","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1 x WL2","2-2_10-1","2-2","10-1",5,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"686","F",23,"A","1602",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","3","3",NA,3,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"687","F",23,"B","2462",NA,NA,NA,NA,NA,2025-08-28,NA,NA,NA,"(WL2) x (WL2 x TM2)","3-14_2","3-14","2",10,"BC1",NA,NA,NA,NA,NA,105,NA,NA,NA,NA,0
"688","F",24,"A","2247",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",9,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"689","F",24,"B","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x SQ3",NA,NA,NA,2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"690","F",25,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"691","F",25,"B","2530",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","2_3","2","3",18,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"692","F",26,"A","1811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","18","18",NA,9,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"693","F",26,"B","1692",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SQ3","12","12",NA,9,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"694","F",27,"A","2514",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",4,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"695","F",27,"B","2581",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV) x (WV x WL2)","3_22","3","22",4,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"696","F",28,"A","1724",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","3","3",NA,20,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"697","F",28,"B","2571",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",14,"F2",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"698",NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"699",NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"700","F",39,"A","861",2025-06-09,2025-06-17,2025-07-03,2025-08-07,2025-08-07,2025-09-18,NA,NA,NA,"(SQ3 x WL2) x (LV1 x WL2)",NA,NA,NA,13,"F2",25,33,49,84,84,126,8,51,35,59,1
"701","F",39,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"702","F",40,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"703",NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"704","F",41,"A","1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","6","6",NA,57,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"705","F",41,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"706","F",42,"A","1773",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"TM2","9","9",NA,69,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"707","F",42,"B","1924",NA,NA,NA,NA,NA,2025-09-04,NA,NA,NA,"WV","18","18",NA,3,"Parent",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"708","F",43,"A","1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YO11","5","5",NA,17,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"709","F",43,"B","2285",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",47,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"710","F",44,"A","2214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"711","F",44,"B","2570",2025-07-03,2025-07-25,2025-08-07,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",11,"F2",49,71,84,NA,NA,NA,22,NA,NA,NA,1
"712","F",45,"A","1871",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","5","5",NA,48,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"713","F",45,"B","2290",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (WL2 x BH)","1_2","1","2",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"714","F",46,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"715","F",46,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"716","F",47,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"717","F",47,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"718","F",1,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"719","F",1,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"720","F",2,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"721","F",2,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"722","F",3,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"723","F",3,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"724","F",4,"C","2349",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",7,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"725","F",4,"D","2482",NA,NA,NA,NA,NA,2025-09-04,NA,"9/24 plant in spot may not be dead confirm w size",NA,"LV1 x WL2","14_8","14","8",2,"F1",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"726","F",5,"C","1688",NA,NA,NA,NA,NA,2025-09-24,NA,"9/4/25 Alive. Removed 8/21 death",NA,"SQ3","5","5",NA,5,"Parent",NA,NA,NA,NA,NA,132,NA,NA,NA,NA,0
"727","F",5,"D","2497",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(LV1 x WL2) x (YO11 x WL2)","8_25","8","25",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"728",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"729","F",6,"D","565",2025-06-27,2025-07-10,2025-08-21,NA,NA,NA,NA,"7/18: dead FLs",NA,"TM2",NA,NA,NA,95,"Parent",43,56,98,NA,NA,NA,13,NA,NA,NA,1
"730","F",7,"C","2002",NA,NA,NA,NA,NA,NA,NA,"6/27: heavy herbivory",NA,"TM2 x WL2",NA,NA,NA,11,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"731","F",7,"D","2117",NA,NA,NA,NA,NA,2025-09-04,NA,"8/28 wilted",NA,"(SQ3 x WL2) x (WL2)","5_13-B","5","13-B",26,"BC1",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"732","F",8,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"733","F",8,"D","2267",2025-06-27,2025-07-10,2025-07-18,2025-08-28,2025-08-28,NA,2025-09-18,"Last flower previdusly recorded on 7/18/25. 7/25 new buds | 8/28 buds failed | 9/18 new buds",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",29,"BC1",43,56,64,105,105,NA,13,49,41,62,1
"734","F",9,"C","2087",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(LV1 x WL2) x (WL2)","6_16-A","6","16-A",1,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"735","F",9,"D","2195",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",4,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"736","F",10,"C","2189",NA,NA,NA,NA,NA,NA,NA,"9/11 only stem",NA,"(WL2 x BH) x (CC x WL2)","2_2","2","2",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"737","F",10,"D","2474",NA,NA,NA,NA,NA,NA,NA,"6/27: internal damage/black dots",NA,"BH x WL2","1-3_8-1","1-3","8-1",9,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"738","F",11,"C","2281",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",43,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"739","F",11,"D","2511",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"740","F",12,"C","2246",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",8,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"741","F",12,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"742","F",13,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"743","F",13,"D","2481",NA,NA,NA,NA,NA,2025-07-10,NA,"7/13: dying",NA,"LV1 x WL2","14_8","14","8",2,"F1",NA,NA,NA,NA,NA,56,NA,NA,NA,NA,0
"744","F",14,"C","2404",NA,NA,NA,NA,NA,NA,NA,"6/27: internal damage/black dots",NA,"WL1","8","8",NA,2,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"745","F",14,"D","2447",NA,NA,NA,NA,NA,2025-06-27,NA,NA,NA,"(SQ3 x WL2) x (WL2)","3_13-B","3","13-B",6,"BC1",NA,NA,NA,NA,NA,43,NA,NA,NA,NA,0
"746","F",15,"C","2334",2025-07-25,2025-08-01,2025-08-14,NA,NA,NA,NA,NA,NA,"(WV x TM2) x (TM2 x WL2)","2_1","2","1",3,"F2",71,78,91,NA,NA,NA,7,NA,NA,NA,1
"747","F",15,"D","2371",NA,NA,NA,NA,NA,NA,NA,"6/27: white spots",NA,"(WV x WL2) x (WV)","20_7-3","20","7-3",4,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"748","F",16,"C","2294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (WV x WL2)","3_4","3","4",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"749","F",16,"D","2126",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2 x BH)","14_13","14","13",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"750","F",17,"C","1771",NA,NA,NA,NA,NA,2025-09-04,NA,"8/28 wilted",NA,"TM2","9","9",NA,67,"Parent",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"751","F",17,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"752","F",18,"C","2298",NA,NA,NA,NA,NA,NA,NA,"6/27: white spots",NA,"(WL2 x WV) x (CC x WL2)","1_1","1","1",3,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"753","F",18,"D","64",2025-06-03,2025-06-17,2025-06-27,2025-07-18,2025-07-25,2025-08-28,NA,"7/18: dry FLs",NA,"(LV1 x WL2) x (WL2)",NA,NA,NA,1,"BC1",19,33,43,64,71,105,14,31,28,52,1
"754","F",19,"C","2167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (WL2 x DPR)","15_18","15","18",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"755","F",19,"D","2506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2) x (TM2 x WL2)","2-1_2","2-1","2",3,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"756","F",20,"C","2262",2025-09-29,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",24,"BC1",137,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"757","F",20,"D","381",2025-06-17,2025-07-03,2025-07-10,2025-07-25,2025-08-07,2025-08-28,NA,NA,NA,"(TM2 x WL2) x (YO11 x WL2)",NA,NA,NA,9,"F2",33,49,56,71,84,105,16,22,28,51,1
"758","F",21,"C","1869",NA,NA,NA,NA,NA,2025-08-21,NA,NA,NA,"WL2","5","5",NA,46,"Parent",NA,NA,NA,NA,NA,98,NA,NA,NA,NA,0
"759",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unplantable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"760","F",22,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"761","F",22,"D","2443",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(LV1 x WL2) x (WL2)","6_16-A","6","16-A",3,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"762","F",23,"C","2082",NA,NA,NA,NA,NA,2025-07-03,NA,"6/27: dying",NA,"(DPR x TM2) x (TM2 x WL2)","3_2","3","2",5,"F2",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"763","F",23,"D","1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","2","2",NA,20,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"764","F",24,"C","2271",NA,NA,NA,NA,NA,2025-06-17,NA,"6/9: uprooted/reburied",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",33,"BC1",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"765","F",24,"D","2629",NA,NA,NA,NA,NA,2025-09-29,NA,"9/24 wilted",NA,"WV","11","11",NA,21,"Parent",NA,NA,NA,NA,NA,137,NA,NA,NA,NA,0
"766","F",25,"C","2545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x WV) x (CC x WL2)","1_1","1","1",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"767","F",25,"D","2448",NA,NA,NA,NA,NA,2025-08-07,NA,NA,NA,"(WL2 x TM2) x (CC x TM2)","2-3_2-3","2-3","2-3",3,"F2",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,0
"768","F",26,"C","2139",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_2-13","3","2-13",11,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"769","F",26,"D","2587",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(DPR x TM2) x (TM2 x WL2)","3_2","3","2",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"770","F",27,"C","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x DPR",NA,NA,NA,3,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"771","F",27,"D","1914",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","10","10",NA,91,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"772","F",28,"C","2438",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(CC x WL2) x (WL2)","4_13-B","4","13-B",9,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"773","F",28,"D","2003",NA,NA,NA,NA,NA,2025-08-21,NA,NA,NA,"TM2 x WL2",NA,NA,NA,12,"F1",NA,NA,NA,NA,NA,98,NA,NA,NA,NA,0
"774",NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"775",NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"776","F",40,"C","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV1 x WL2","14_8","14","8",6,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"777","F",40,"D","2529",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)",NA,NA,NA,17,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"778","F",41,"C","1693",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SQ3","12","12",NA,10,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
